scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,pack_count,product_url,availability,search_term_ar,scraped_at,discount
79,Seoudi Supermarket,El Arosa Tea,44.95,,EGP,El Arosa,Other Tea,Tea,Regular Tea,,,50,https://seoudisupermarket.com/en/el-arosa-tea-50-pieces,In Stock,,2026-09-14 18:42:23.373128
80,Seoudi Supermarket,El Arosa Mint Green Tea,23.45,,EGP,El Arosa,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/el-arosa-mint-green-tea-25-pieces,In Stock,,2026-09-14 18:42:23.374129
81,Seoudi Supermarket,El Arosa Mint Green Tea,94.95,,EGP,El Arosa,Green Tea,Tea,Green Tea,,,100,https://seoudisupermarket.com/en/el-arosa-mint-green-tea-100-pieces,In Stock,,2026-09-14 18:42:23.375128
82,Seoudi Supermarket,El Arosa Premium Tea,32.95,,EGP,El Arosa,Other Tea,Tea,Regular Tea,100.0,g,,https://seoudisupermarket.com/en/el-arosa-premium-tea-100-g,In Stock,,2026-09-14 18:42:23.375128
83,Seoudi Supermarket,El Arosa Kharaz Tea,81.25,,EGP,El Arosa,Other Tea,Tea,Regular Tea,250.0,g,,https://seoudisupermarket.com/en/el-arosa-kharaz-tea-250-g,In Stock,,2026-09-14 18:42:23.376128
84,Seoudi Supermarket,El Arosa Loose Tea,22.95,,EGP,El Arosa,Black Tea,Tea,Loose Tea,100.0,g,,https://seoudisupermarket.com/en/el-arosa-loose-tea-100-g,In Stock,,2026-09-14 18:42:23.377129
85,Seoudi Supermarket,El Arosa Black Tea,94.95,,EGP,El Arosa,Black Tea,Tea,Black Tea,,,100,https://seoudisupermarket.com/en/el-arosa-black-tea-100-pieces,In Stock,,2026-09-14 18:42:23.378128
86,Seoudi Supermarket,Alattar White Tea,134.95,,EGP,Alattar,White Tea,Tea,White Tea,,,20,https://seoudisupermarket.com/en/alattar-white-tea-20-pieces,In Stock,,2026-09-14 18:42:23.379131
87,Seoudi Supermarket,Alattar Moringa Flavored Green Tea,86.45,,EGP,Alattar,Herbal Tea,Tea,Herbal Tea,,,20,https://seoudisupermarket.com/en/alattar-moringa-flavored-green-tea-20-pieces,In Stock,,2026-09-14 18:42:23.379131
88,Seoudi Supermarket,Imtenan Green Tea Kay,44.95,49.95,EGP,Imtenan,Green Tea,Tea,Green Tea,,,18,https://seoudisupermarket.com/en/imtenan-green-tea-kay-18-pieces,In Stock,,2026-09-14 18:42:23.380129,10.0
89,Seoudi Supermarket,Tea Break Thai Masala Tea,13.75,,EGP,Tea Break,Other Tea,Tea,Regular Tea,,,1,https://seoudisupermarket.com/en/tea-break-thai-masala-tea-1-piece,In Stock,,2026-09-14 18:42:23.381129
90,Seoudi Supermarket,Tea Break Thai Masala Tea,103.95,,EGP,Tea Break,Other Tea,Tea,Regular Tea,,,8,https://seoudisupermarket.com/en/tea-break-thai-masala-tea-8-pieces,In Stock,,2026-09-14 18:42:23.381129
91,Seoudi Supermarket,Tea Break Adan Tea with Ginger,103.95,,EGP,Tea Break,Flavored Tea,Tea,Regular Tea,25.0,g,8,https://seoudisupermarket.com/en/tea-break-adan-tea-with-ginger-25-g-8-pieces,In Stock,,2026-09-14 18:42:23.382129
92,Seoudi Supermarket,Tea Break Karak Tea,13.75,,EGP,Tea Break,Karak Tea,Tea,Karak Tea,,,1,https://seoudisupermarket.com/en/tea-break-karak-tea-1-piece,In Stock,,2026-09-14 18:42:23.383129
93,Seoudi Supermarket,Taylors English Breakfast Tea,179.95,,EGP,Taylors,English Breakfast Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/taylors-english-breakfast-tea-20-pieces,In Stock,,2026-09-14 18:42:23.384129
94,Seoudi Supermarket,Twinings Pure Green Tea,340.95,,EGP,Twinings,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/twinings-pure-green-tea-25-pieces,In Stock,,2026-09-14 18:42:23.384129
95,Seoudi Supermarket,Twinings Pure Green Tea,582.25,,EGP,Twinings,Green Tea,Tea,Green Tea,,,50,https://seoudisupermarket.com/en/twinings-pure-green-tea-50-pieces,In Stock,,2026-09-14 18:42:23.385129
96,Seoudi Supermarket,Twinings Mint Green Tea,639.25,,EGP,Twinings,Green Tea,Tea,Green Tea,,,50,https://seoudisupermarket.com/en/twinings-mint-green-tea-50-pieces,In Stock,,2026-09-14 18:42:23.386130
97,Seoudi Supermarket,Twinings Green Tea with Ginger,354.45,,EGP,Twinings,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/twinings-green-tea-with-ginger-25-pieces,In Stock,,2026-09-14 18:42:23.386130
98,Seoudi Supermarket,Twinings Green Tea & Forest Fruit,354.45,,EGP,Twinings,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/twinings-green-tea-and-forest-fruit-25-pieces,In Stock,,2026-09-14 18:42:23.387129
99,Seoudi Supermarket,Twinings Green Tea with Moroccan Mint,354.45,,EGP,Twinings,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/twinings-green-tea-with-moroccan-mint-25-pieces,In Stock,,2026-09-14 18:42:23.388132
100,Seoudi Supermarket,Twinings Green Tea & Mint,354.45,,EGP,Twinings,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/twinings-green-tea-and-mint-25-pieces,In Stock,,2026-09-14 18:42:23.388132
101,Seoudi Supermarket,Twinings Green Tea & Lemon,354.45,,EGP,Twinings,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/twinings-green-tea-and-lemon-25-pieces,In Stock,,2026-09-14 18:42:32.072685
102,Seoudi Supermarket,Twinings Earl Grey Tea,311.75,,EGP,Twinings,Earl Grey Tea,Tea,Black Tea,,,25,https://seoudisupermarket.com/en/twinings-earl-grey-tea-25-pieces,In Stock,,2026-09-14 18:42:32.073687
103,Seoudi Supermarket,Twinings English Breakfast Tea,277.25,,EGP,Twinings,English Breakfast Tea,Tea,Black Tea,,,25,https://seoudisupermarket.com/en/twinings-english-breakfast-tea-25-pieces,In Stock,,2026-09-14 18:42:32.074685
104,Seoudi Supermarket,Dilmah Pure Cyleon Tea,54.95,,EGP,Dilmah,Other Tea,Tea,Regular Tea,,,25,https://seoudisupermarket.com/en/dilmah-pure-cyleon-tea-25-pieces,In Stock,,2026-09-14 18:42:32.075686
105,Seoudi Supermarket,Dilmah Ceylon Black Tea Tagged Teabags,289.95,,EGP,Dilmah,Ceylon Tea,Tea,Black Tea,,,100,https://seoudisupermarket.com/en/dilmah-ceylon-black-tea-tagged-teabags-100-pieces,In Stock,,2026-09-14 18:42:32.076701
106,Seoudi Supermarket,Dilmah English Breakfast Tea,99.95,,EGP,Dilmah,English Breakfast Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/dilmah-english-breakfast-tea-20-pieces,In Stock,,2026-09-14 18:42:32.076701
107,Seoudi Supermarket,Dilmah Earl Grey Tea,99.95,,EGP,Dilmah,Earl Grey Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/dilmah-earl-grey-tea-20-pieces,In Stock,,2026-09-14 18:42:32.077686
108,Seoudi Supermarket,Dilmah Apple Cinnmon & Vanilla Flavored Ceylon Black Tea,89.75,,EGP,Dilmah,Ceylon Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/dilmah-apple-cinnmon-and-vanilla-flavored-ceylon-black-tea-20-pieces,In Stock,,2026-09-14 18:42:32.078686
