scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,product_url,availability,search_term_ar,scraped_at,discount
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Bekhero Full Cream Milk,44.95,,EGP,Bekhero,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/bekhero-full-cream-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,"Juhayna Full Cream Milk, , Pack of 6 - Discount%",322.75,,EGP,Juhayna,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/juhayna-full-cream-milk-1-liter-pack-of-6-discount,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Full Cream Milk  - Pack of 4,203.95,,EGP,Almarai,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/almarai-full-cream-milk-1-liter-pack-of-4,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Skimmed Milk,53.45,55.95,EGP,Almarai,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D8%B9%D9%8A-%D9%84%D8%A8%D9%86-%D8%AE%D8%A7%D9%84%D9%8A-%D8%A7%D9%84%D8%AF%D8%B3%D9%85%D8%8C-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%A8%D9%84%D8%A7%D8%B3%D8%AA%D8%A8%D9%83-1-%D9%84%D8%AA%D8%B1,In Stock,N/A,2026-09-14 18:16:32,4
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Skimmed Milk,52.45,55.95,EGP,Almarai,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/almarai-skimmed-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32,6
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Half Cream Milk,53.45,55.95,EGP,Almarai,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/almarai-half-cream-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32,4
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Bekhero Full Cream Milk,23.95,,EGP,Bekhero,Fresh Milk,Milk,N/A,500,ml,https://seoudisupermarket.com/en/bekhero-full-cream-milk-500-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,"Almarai Chocolate Milk, , 6 Pieces",74.45,,EGP,Almarai,Flavored Milk,Milk,N/A,200,ml,https://seoudisupermarket.com/en/almarai-chocolate-milk-200-ml-6-pieces-discount,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna Skimmed Milk,55.45,,EGP,Juhayna,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/juhayna-skimmed-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna Full Cream Milk,12.75,,EGP,Juhayna,Fresh Milk,Milk,N/A,200,ml,https://seoudisupermarket.com/en/juhayna-full-cream-milk-200-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna Half Cream Milk,55.45,,EGP,Juhayna,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/juhayna-half-cream-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Half Cream Milk,52.45,55.95,EGP,Almarai,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D8%B9%D9%8A-%D9%84%D8%A8%D9%86-%D9%86%D8%B5%D9%81-%D8%AF%D8%B3%D9%85-1-%D9%84%D8%AA%D8%B1,In Stock,N/A,2026-09-14 18:16:32,6
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna mix Strawberry Milk,12.95,,EGP,Juhayna,Flavored Milk,Milk,N/A,200,ml,https://seoudisupermarket.com/en/juhayna-mix-strawberry-milk-200-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna Mix Low Sugar Chocolate Milk,12.95,,EGP,Juhayna,Flavored Milk,Milk,N/A,200,ml,https://seoudisupermarket.com/en/juhayna-mix-low-sugar-chocolate-milk-200-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna Mix Vanilla Flavored Milk,12.95,,EGP,Juhayna,Flavored Milk,Milk,N/A,200,ml,https://seoudisupermarket.com/en/juhayna-mix-vanilla-flavored-milk-200-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Skimmed Milk,78.45,,EGP,Almarai,Fresh Milk,Milk,N/A,1.5,L,https://seoudisupermarket.com/en/almarai-skimmed-milk-1-5-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna Skimmed Milk,77.95,,EGP,Juhayna,Fresh Milk,Milk,N/A,1.5,L,https://seoudisupermarket.com/en/juhayna-skimmed-milk-1-5-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Miro Full Cream Powder Milk,269.95,,EGP,Miro,Powdered Milk,Milk,N/A,700,g,https://seoudisupermarket.com/en/miro-full-cream-powder-milk-700-g,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,"Juhayna Half Cream Milk, , Pack of 6",322.75,,EGP,Juhayna,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/%D8%AC%D9%87%D9%8A%D9%86%D9%87-%D9%84%D8%A8%D9%86-%D9%86%D8%B5%D9%81-%D8%AF%D8%B3%D9%85%D8%8C-1-%D9%84%D8%AA%D8%B1-%D8%B9%D8%A8%D9%88%D8%A9-%D9%85%D9%86-6-%D9%82%D8%B7%D8%B9,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Lamar Milk 0% Fat,48.95,56.75,EGP,Lamar,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/lamar-milk-0-fat-1-liter,In Stock,N/A,2026-09-14 18:16:32,14
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Strawberry Milk,13.45,,EGP,Almarai,Flavored Milk,Milk,N/A,200,ml,https://seoudisupermarket.com/en/almarai-strawberry-milk-200-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna mix Banana Milk,12.95,,EGP,Juhayna,Flavored Milk,Milk,N/A,200,ml,https://seoudisupermarket.com/en/juhayna-mix-banana-milk-200-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna Mix Caramel Flavored Milk,12.95,,EGP,Juhayna,Flavored Milk,Milk,N/A,200,ml,https://seoudisupermarket.com/en/juhayna-mix-caramel-flavored-milk-200-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,"Lamar Lactose Free Milk, Full Cream",104.95,,EGP,Lamar,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/lamar-lactose-free-milk-full-cream-1-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna Zero Fat Milk,55.45,,EGP,Juhayna,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/juhayna-zero-fat-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,"Juhayna Skimmed Milk, , Pack of 6 - Discount%",322.75,,EGP,Juhayna,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/%D8%AC%D9%87%D9%8A%D9%86%D9%87-%D9%84%D8%A8%D9%86-%D8%AE%D8%A7%D9%84%D9%8A-%D8%A7%D9%84%D8%AF%D8%B3%D9%85%D8%8C-1-%D9%84%D8%AA%D8%B1%D8%8C-%D8%B9%D8%A8%D9%88%D8%A9-%D9%85%D9%86-6-%D8%AE%D8%B5%D9%85,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Miro Powdered Full Cream Milk,109.95,,EGP,Miro,Powdered Milk,Milk,N/A,250,g,https://seoudisupermarket.com/en/miro-powdered-full-cream-milk-250-g,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,"Lamar Lactose Free Milk, Skimmed",104.95,,EGP,Lamar,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/lamar-lactose-free-milk-skimmed-1-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Alpro Coconut Milk for Coffe,224.95,,EGP,Alpro,Plant-Based Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/alpro-coconut-milk-for-coffe-1-liter,In Stock,N/A,2026-09-14 18:16:32
