scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,product_url,availability,search_term_ar,scraped_at,discount
47,Seoudi Supermarket,"Regina Spaghetti Pasta, 1.6 mm",30.75,,EGP,Regina,Spaghetti,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/regina-spaghetti-pasta-1-6-mm-400-g,Out of Stock,,2026-09-14 18:35:22.984691
48,Seoudi Supermarket,Regina Risoni,30.75,,EGP,Regina,Risoni,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/regina-risoni-400-g,In Stock,,2026-09-14 18:35:22.986691
49,Seoudi Supermarket,Regina Letters Shape Pasta,30.75,,EGP,Regina,Letters,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/regina-letters-shape-pasta-400-g,In Stock,,2026-09-14 18:35:22.987691
50,Seoudi Supermarket,Regina Rings Pasta,30.75,,EGP,Regina,Rings,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/regina-rings-pasta-400-g,In Stock,,2026-09-14 18:35:22.988692
51,Seoudi Supermarket,El Maleka Elbows Pasta,15.0,,EGP,El Maleka,Elbows,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/el-maleka-elbows-pasta-400-g,In Stock,,2026-09-14 18:35:31.753071
52,Seoudi Supermarket,El Maleka Big Rings Pasta,15.0,,EGP,El Maleka,Rings,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/el-maleka-big-rings-pasta-400-g,In Stock,,2026-09-14 18:35:31.755073
53,Seoudi Supermarket,El Maleka Vermicelli,15.0,,EGP,El Maleka,Vermicelli,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/el-maleka-vermicelli-400-g,In Stock,,2026-09-14 18:35:31.756073
54,Seoudi Supermarket,El Maleka Risoni,15.0,,EGP,El Maleka,Risoni,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/el-maleka-risoni-400-g,In Stock,,2026-09-14 18:35:31.757071
55,Seoudi Supermarket,El Maleka Small Rings Pasta,15.0,,EGP,El Maleka,Rings,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/el-maleka-small-rings-pasta-400-g,In Stock,,2026-09-14 18:35:31.758073
56,Seoudi Supermarket,El Maleka Penne Pasta,15.0,,EGP,El Maleka,Penne,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/el-maleka-penne-pasta-400-g,In Stock,,2026-09-14 18:35:31.759073
57,Seoudi Supermarket,El Maleka Spaghetti Pasta,15.0,,EGP,El Maleka,Spaghetti,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/el-maleka-spaghetti-pasta-400-g,In Stock,,2026-09-14 18:35:31.761072
58,Seoudi Supermarket,Lametna Elbow Pasta,26.95,,EGP,Lametna,Elbows,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/lametna-elbow-pasta-1-kg,In Stock,,2026-09-14 18:35:31.762073
59,Seoudi Supermarket,Delicia Masreya Fettuccini Pasta,21.45,,EGP,Delicia Masreya,Fettuccine,Pasta,Regular Pasta,350,g,https://seoudisupermarket.com/en/delicia-masreya-fettuccine-pasta-350-g,In Stock,,2026-09-14 18:35:31.763071
60,Seoudi Supermarket,Ankara Small Rings,34.95,37.95,EGP,Ankara,Rings,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/ankara-small-rings-400-g,In Stock,,2026-09-14 18:35:31.765072,8.0
61,Seoudi Supermarket,Ankara Fettuccine Pasta,34.95,37.95,EGP,Ankara,Fettuccine,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/ankara-fettuccine-pasta-400-g,In Stock,,2026-09-14 18:35:31.766073,8.0
62,Seoudi Supermarket,Delicia Masreya Elbow Pasta,21.45,,EGP,Delicia Masreya,Elbows,Pasta,Regular Pasta,350,g,https://seoudisupermarket.com/en/delicia-masreya-elbow-pasta-350-g,In Stock,,2026-09-14 18:35:31.768074
63,Seoudi Supermarket,Delicia Masreya Fusilli Pasta,21.45,,EGP,Delicia Masreya,Fusilli,Pasta,Regular Pasta,350,g,https://seoudisupermarket.com/en/delicia-masreya-fusilli-pasta-350-g,In Stock,,2026-09-14 18:35:31.769072
64,Seoudi Supermarket,Masreya Shell Pasta,21.45,,EGP,Masreya,Shells,Pasta,Regular Pasta,350,g,https://seoudisupermarket.com/en/masreya-shell-pasta-350-g,In Stock,,2026-09-14 18:35:31.771073
65,Seoudi Supermarket,Delicia Masreya Twist Pasta,21.45,,EGP,Delicia Masreya,Twist,Pasta,Regular Pasta,350,g,https://seoudisupermarket.com/en/delicia-masreya-twist-pasta-350-g,In Stock,,2026-09-14 18:35:31.772072
66,Seoudi Supermarket,Delicia Masreya Spaghetti Pasta,48.95,,EGP,Delicia Masreya,Spaghetti,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/delicia-masreya-spaghetti-pasta-1-kg,In Stock,,2026-09-14 18:35:31.774073
67,Seoudi Supermarket,Delicia Masreya Penne Pasta,48.95,,EGP,Delicia Masreya,Penne,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/delicia-masreya-penne-pasta-1-kg,In Stock,,2026-09-14 18:35:31.775074
68,Seoudi Supermarket,Delicia Masreya Pipe Pasta,21.45,,EGP,Delicia Masreya,Pipe,Pasta,Regular Pasta,350,g,https://seoudisupermarket.com/en/delicia-masreya-pipe-pasta-350-g,In Stock,,2026-09-14 18:35:31.777073
69,Seoudi Supermarket,Delicia Masreya Shells Pasta,21.45,,EGP,Delicia Masreya,Shells,Pasta,Regular Pasta,350,g,https://seoudisupermarket.com/en/delicia-masreya-shells-pasta-350-g,In Stock,,2026-09-14 18:35:31.779072
70,Seoudi Supermarket,Regina Pipe Pasta,30.75,,EGP,Regina,Pipe,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/regina-pipe-pasta-400-g,In Stock,,2026-09-14 18:35:31.780071
71,Seoudi Supermarket,Regina Fusilli Pasta,65.95,,EGP,Regina,Fusilli,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/regina-fusilli-pasta-1-kg,In Stock,,2026-09-14 18:35:31.782071
72,Seoudi Supermarket,Regina Shells Pasta,65.95,,EGP,Regina,Shells,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/regina-shells-pasta-1-kg,In Stock,,2026-09-14 18:35:31.783076
73,Seoudi Supermarket,Italiano Penne Pasta,60.0,,EGP,Italiano,Penne,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/italiano-penne-pasta-1-kg,In Stock,,2026-09-14 18:35:31.784074
74,Seoudi Supermarket,Delicia Masreya Rings Pasta,48.95,,EGP,Delicia Masreya,Rings,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/delicia-masreya-rings-pasta-1-kg,In Stock,,2026-09-14 18:35:31.785074
75,Seoudi Supermarket,Italiano Spaghetti Pasta,60.0,,EGP,Italiano,Spaghetti,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/italiano-spaghetti-pasta-1-kg,In Stock,,2026-09-14 18:35:31.786071
76,Seoudi Supermarket,El Maleka Lasagna Pasta,30.0,,EGP,El Maleka,Lasagna,Pasta,Lasagna,400,g,https://seoudisupermarket.com/en/el-maleka-lasagna-pasta-400-g,In Stock,,2026-09-14 18:35:31.787071
77,Seoudi Supermarket,Delicia Masreya Small Rings Pasta,48.95,,EGP,Delicia Masreya,Rings,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/delicia-masreya-small-rings-pasta-1-kg,In Stock,,2026-09-14 18:35:31.788072
78,Seoudi Supermarket,Delicia Masreya Vermicelli,48.95,,EGP,Delicia Masreya,Vermicelli,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/delicia-masreya-vermicelli-1-kg,In Stock,,2026-09-14 18:35:31.790072
79,Seoudi Supermarket,Italiano Rings Pasta,60.0,,EGP,Italiano,Rings,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/italiano-rings-pasta-1-kg,In Stock,,2026-09-14 18:35:31.791073
80,Seoudi Supermarket,Italiano Vermicelli,60.0,,EGP,Italiano,Vermicelli,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/italiano-vermicelli-1-kg,In Stock,,2026-09-14 18:35:31.792072
81,Seoudi Supermarket,Italiano Small Rings Pasta,60.0,,EGP,Italiano,Rings,Pasta,Regular Pasta,1,kg,https://seoudisupermarket.com/en/italiano-small-rings-pasta-1-kg,In Stock,,2026-09-14 18:35:31.793073
82,Seoudi Supermarket,Hawaa Fettuccine Pasta,15.25,,EGP,Hawaa,Fettuccine,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/hawaa-fettuccine-pasta-400-g,In Stock,,2026-09-14 18:35:31.794075
83,Seoudi Supermarket,El Maleka Melouky Penne Pasta,15.0,,EGP,El Maleka,Penne,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/el-maleka-melouky-penne-pasta-400-g,In Stock,,2026-09-14 18:35:31.795071
84,Seoudi Supermarket,El Maleka Melouky Small Rings Pasta,15.0,,EGP,El Maleka,Rings,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/el-maleka-melouky-small-rings-pasta-400-g,In Stock,,2026-09-14 18:35:31.796076
85,Seoudi Supermarket,El Maleka Melouky Elbows Pasta,15.0,,EGP,El Maleka,Elbows,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/el-maleka-melouky-elbows-pasta-400-g,In Stock,,2026-09-14 18:35:31.797073
86,Seoudi Supermarket,El Maleka Melouky Big Rings Pasta,15.0,,EGP,El Maleka,Rings,Pasta,Regular Pasta,400,g,https://seoudisupermarket.com/en/el-maleka-melouky-big-rings-pasta-400-g,In Stock,,2026-09-14 18:35:31.798074
87,Seoudi Supermarket,Golden Mills Spaghetti Pasta,67.45,,EGP,Golden Mills,Spaghetti,Pasta,Regular Pasta,500,g,https://seoudisupermarket.com/en/golden-mills-spaghetti-pasta-500-g,In Stock,,2026-09-14 18:35:31.799072
88,Seoudi Supermarket,Golden Mills Fettuccine pasta,67.45,,EGP,Golden Mills,Fettuccine,Pasta,Regular Pasta,500,g,https://seoudisupermarket.com/en/golden-mills-fettuccine-pasta-500-g,In Stock,,2026-09-14 18:35:31.800072
89,Seoudi Supermarket,Golden Mills Penne Pasta,67.45,,EGP,Golden Mills,Penne,Pasta,Regular Pasta,500,g,https://seoudisupermarket.com/en/golden-mills-penne-pasta-500-g,In Stock,,2026-09-14 18:35:31.801072
90,Seoudi Supermarket,Golden Mills Fusilli Pasta,67.45,,EGP,Golden Mills,Fusilli,Pasta,Regular Pasta,500,g,https://seoudisupermarket.com/en/golden-mills-fusilli-pasta-500-g,In Stock,,2026-09-14 18:35:31.802072
