scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,product_url,availability,search_term_ar,scraped_at,discount
32,Seoudi Supermarket,Dina Farms Natural Butter,229.95,,EGP,Dina Farms,Ghee & Butter,Ghee & Butter,Ghee,400.0,g,https://seoudisupermarket.com/en/dina-farms-natural-butter-400-g,In Stock,,2026-09-14 18:52:09.230802
33,Seoudi Supermarket,Sherraton Natural Ghee,899.95,,EGP,Sherraton,Ghee & Butter,Ghee & Butter,Ghee,1.5,kg,https://seoudisupermarket.com/en/sherraton-natural-ghee-1-5-kg,In Stock,,2026-09-14 18:52:09.231803
34,Seoudi Supermarket,"Isigny Unsalted Butter, 10 g - 60 Pieces",1077,,EGP,Isigny,Ghee & Butter,Ghee & Butter,Ghee,10.0,g,https://seoudisupermarket.com/en/isigny-unsalted-butter-10-g-60-pieces,In Stock,,2026-09-14 18:52:09.232803
35,Seoudi Supermarket,La Ville Natural Buffalo Butter,410,,EGP,La Ville,Ghee & Butter,Ghee & Butter,Ghee,900.0,g,https://seoudisupermarket.com/en/la-ville-natural-buffalo-butter-900-g,Out of Stock,,2026-09-14 18:52:09.233802
36,Seoudi Supermarket,La Ville Natural Cow Butter,375,,EGP,La Ville,Ghee & Butter,Ghee & Butter,Ghee,900.0,g,https://seoudisupermarket.com/en/la-ville-natural-cow-butter-900-g,Out of Stock,,2026-09-14 18:52:09.234801
37,Seoudi Supermarket,Le Gall Premium Natural Unsalted French Butter,275.95,,EGP,Le Gall,Ghee & Butter,Ghee & Butter,Ghee,250.0,g,https://seoudisupermarket.com/en/le-gall-premium-natural-unsalted-french-butter-250-g,Out of Stock,,2026-09-14 18:52:09.234801
38,Seoudi Supermarket,Seoudi Natural Ghee,829.95,,EGP,Seoudi,Ghee & Butter,Ghee & Butter,Ghee,1.4,kg,https://seoudisupermarket.com/en/seoudi-natural-ghee-1-4-kg,Out of Stock,,2026-09-14 18:52:09.235802
39,Seoudi Supermarket,"Rotana Unsalted Natural Butter, 10 g - 200 Pieces",1900,,EGP,"Rotana ",Ghee & Butter,Ghee & Butter,Ghee,10.0,g,https://seoudisupermarket.com/en/rotana-unsalted-natural-butter-10-g-200-pieces,Out of Stock,,2026-09-14 18:52:09.235802
40,Seoudi Supermarket,Almarai Pure Butter Ghee,527.45,,EGP,Almarai,Ghee & Butter,Ghee & Butter,Ghee,800.0,g,https://seoudisupermarket.com/en/almarai-pure-butter-ghee-800-g,Out of Stock,,2026-09-14 18:52:09.236802
41,Seoudi Supermarket,Westgold Unsalted New Zealand Butter,265,,EGP,Westgold,Ghee & Butter,Ghee & Butter,Ghee,500.0,g,https://seoudisupermarket.com/en/westgold-unsalted-new-zealand-butter-500-g,Out of Stock,,2026-09-14 18:52:09.237803
