scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,pack_count,product_url,availability,search_term_ar,scraped_at,discount
32,Seoudi Supermarket,Sweetal Diet Sugar,94.95,,EGP,Sweetal,Diet Sweetener,Sugar,Diet Sweetener,1.0,g,75,https://seoudisupermarket.com/en/sweetal-diet-sugar-75-sachet-1-g-per-sachet,In Stock,,2026-09-14 18:26:17.854318
33,Seoudi Supermarket,Sweet & Slim Stevia Natural Sweetener,274.45,,EGP,Sweet & Slim,Diet Sweetener,Sugar,Natural Sweetener,,,200,https://seoudisupermarket.com/en/sweet-slim-stevia-natural-sweetener-200-pieces,In Stock,,2026-09-14 18:26:17.855319
34,Seoudi Supermarket,Dobella Brown Sugar,75.75,,EGP,Dobella ,Brown Sugar,Sugar,Brown Sugar,600.0,g,,https://seoudisupermarket.com/en/dobella-brown-sugar-600-g,In Stock,,2026-09-14 18:26:17.856319
35,Seoudi Supermarket,Stevia Castello Natural Sweetener,249.95,,EGP,Stevia Castello,Diet Sweetener,Sugar,Natural Sweetener,,,100,https://seoudisupermarket.com/en/stevia-castello-natural-sweetener-100-pieces,In Stock,,2026-09-14 18:26:17.857317
36,Seoudi Supermarket,Sweet & Slim Stevia Diet Sugar,49.95,,EGP,Sweet & Slim,Diet Sweetener,Sugar,Natural Sweetener,,,25,https://seoudisupermarket.com/en/sweet-slim-stevia-diet-sugar-25-sachets,In Stock,,2026-09-14 18:26:17.858319
37,Seoudi Supermarket,Sweet & Slim Diet Sugar,111.95,,EGP,Sweet & Slim,Diet Sweetener,Sugar,Diet Sweetener,,,100,https://seoudisupermarket.com/en/sweet-slim-diet-sugar-100-sachet,In Stock,,2026-09-14 18:26:17.859318
38,Seoudi Supermarket,Stevia Castello Natural Sweetener,174.95,,EGP,Stevia Castello,Diet Sweetener,Sugar,Natural Sweetener,,,60,https://seoudisupermarket.com/en/stevia-castello-natural-sweetener-60-sachet,In Stock,,2026-09-14 18:26:17.860318
39,Seoudi Supermarket,Sugar Match Diet Sugar,293.95,,EGP,Sugar Match,Diet Sweetener,Sugar,Diet Sweetener,,,200,https://seoudisupermarket.com/en/sugar-match-diet-sugar-200-sachet,In Stock,,2026-09-14 18:26:17.861318
40,Seoudi Supermarket,Sweetal Diet Sugar,169.95,,EGP,Sweetal,Diet Sweetener,Sugar,Diet Sweetener,,,300,https://seoudisupermarket.com/en/sweetal-diet-sugar-300-tablet,In Stock,,2026-09-14 18:26:17.862320
41,Seoudi Supermarket,Sweetal Stevia Sugar,94.95,,EGP,Sweetal,Stevia Sweetener,Sugar,Natural Sweetener,,,50,https://seoudisupermarket.com/en/sweetal-stevia-sugar-50-sachet,In Stock,,2026-09-14 18:26:17.863316
42,Seoudi Supermarket,Lakanto Monkfruit Sweetener,176.95,,EGP,Lakanto,Diet Sweetener,Sugar,Diet Sweetener,235.0,g,,https://seoudisupermarket.com/en/lakanto-monkfruit-sweetener-235-g,In Stock,,2026-09-14 18:26:17.864318
43,Seoudi Supermarket,Diamond White Sugar,55.95,,EGP,Diamond,White Sugar,Sugar,Regular Sugar,100.0,g,,https://seoudisupermarket.com/en/diamond-white-sugar-100-g,Out of Stock,,2026-09-14 18:26:17.865318
44,Seoudi Supermarket,Island Cane Molasses,149.95,,EGP,Island Cane,Other Sugar,Sugar,Other Sugar,500.0,g,,https://seoudisupermarket.com/en/island-cane-molasses-500-g,Out of Stock,,2026-09-14 18:26:17.866318
45,Seoudi Supermarket,Safety Fructose Sugar,87.75,,EGP,Safety,White Sugar,Sugar,Regular Sugar,300.0,g,,https://seoudisupermarket.com/en/safety-fructose-sugar-300-g,Out of Stock,,2026-09-14 18:26:17.867318
46,Seoudi Supermarket,Billington's Light Brown Soft Sugar,174.95,,EGP,Billington's,White Sugar,Sugar,Regular Sugar,500.0,g,,https://seoudisupermarket.com/en/billingtons-light-brown-soft-sugar-500-g,Out of Stock,,2026-09-14 18:26:17.868317
47,Seoudi Supermarket,Island Cane Demerara Sugar,124.95,,EGP,Island Cane,White Sugar,Sugar,Regular Sugar,500.0,g,,https://seoudisupermarket.com/en/island-cane-demerara-sugar-500-g,Out of Stock,,2026-09-14 18:26:17.869316
48,Seoudi Supermarket,Rich Mix Guests Sugar,81.95,,EGP,Rich Mix,White Sugar,Sugar,Regular Sugar,,,120,https://seoudisupermarket.com/en/rich-mix-guests-sugar-120-sachet,Out of Stock,,2026-09-14 18:26:17.870316
49,Seoudi Supermarket,Haboba Sugar,29.95,,EGP,Haboba ,White Sugar,Sugar,Regular Sugar,1.0,kg,,https://seoudisupermarket.com/en/haboba-sugar-1-kg,Out of Stock,,2026-09-14 18:26:17.871316
50,Seoudi Supermarket,Shahd Sugar,25.95,,EGP,Shahd ,White Sugar,Sugar,Regular Sugar,1.0,kg,,https://seoudisupermarket.com/en/shahd-sugar-1-kg,Out of Stock,,2026-09-14 18:26:17.871316
51,Seoudi Supermarket,Al Sokaria Sugar - Pack of 120,74.95,,EGP,Al Sokarya,White Sugar,Sugar,Regular Sugar,,,,https://seoudisupermarket.com/en/al-sokaria-sugar-pack-of-120,Out of Stock,,2026-09-14 18:26:23.887944
52,Seoudi Supermarket,Safety Fructose Sugar,124.95,,EGP,Safety,White Sugar,Sugar,Regular Sugar,450.0,g,,https://seoudisupermarket.com/en/safety-fructose-sugar-450-g,Out of Stock,,2026-09-14 18:26:23.888948
53,Seoudi Supermarket,Sekem Stevia Natural Sweetener,77.25,,EGP,Stevia,Diet Sweetener,Sugar,Natural Sweetener,,,40,https://seoudisupermarket.com/en/sekem-stevia-natural-sweetener-40-sachet,Out of Stock,,2026-09-14 18:26:23.889946
54,Seoudi Supermarket,Lakanto Monkfruit Sweetener,339.95,,EGP,Lakanto ,Diet Sweetener,Sugar,Diet Sweetener,454.0,g,,https://seoudisupermarket.com/en/lakanto-monkfruit-sweetener-454-g,Out of Stock,,2026-09-14 18:26:23.890947
55,Seoudi Supermarket,Safety Brown Sugar,31.75,,EGP,Safety,Brown Sugar,Sugar,Brown Sugar,250.0,g,,https://seoudisupermarket.com/en/safety-brown-sugar-250-g,Out of Stock,,2026-09-14 18:26:23.891945
56,Seoudi Supermarket,Safety Fructose Sugar,67.75,,EGP,Safety,White Sugar,Sugar,Regular Sugar,250.0,g,,https://seoudisupermarket.com/en/safety-fructose-sugar-250-g,Out of Stock,,2026-09-14 18:26:23.892946
57,Seoudi Supermarket,Sweet & Slim Zero Calories Sweetener,304.95,,EGP,Sweet & Slim,Diet Sweetener,Sugar,Diet Sweetener,,,400,https://seoudisupermarket.com/en/sweet-slim-zero-calories-sweetener-400-pieces,Out of Stock,,2026-09-14 18:26:23.893949
58,Seoudi Supermarket,Imtenan Coconut Sugar,178.45,,EGP,Imtenan,White Sugar,Sugar,Regular Sugar,400.0,g,,https://seoudisupermarket.com/en/imtenan-coconut-sugar-400-g,Out of Stock,,2026-09-14 18:26:23.894950
59,Seoudi Supermarket,Lakanto Monk Fruit Sweetener,234.95,,EGP,Lakanto ,Diet Sweetener,Sugar,Diet Sweetener,,,100,https://seoudisupermarket.com/en/lakanto-monk-fruit-sweetener-100-sachets,Out of Stock,,2026-09-14 18:26:23.895945
60,Seoudi Supermarket,Island Cane Light Muscovado Sugar,144.95,,EGP,Island Cane,White Sugar,Sugar,Regular Sugar,500.0,g,,https://seoudisupermarket.com/en/island-cane-light-muscovado-sugar-500-g,Out of Stock,,2026-09-14 18:26:23.896947
61,Seoudi Supermarket,Rich Mix Brown Sugar,81.95,,EGP,Rich Mix,Brown Sugar,Sugar,Brown Sugar,500.0,g,,https://seoudisupermarket.com/en/rich-mix-brown-sugar-500-g,Out of Stock,,2026-09-14 18:26:23.897947
62,Seoudi Supermarket,El Welely Sugar,29.95,,EGP,El Welely,White Sugar,Sugar,Regular Sugar,1.0,kg,,https://seoudisupermarket.com/en/el-welely-sugar-1-kg,Out of Stock,,2026-09-14 18:26:23.898947
63,Seoudi Supermarket,Lakanto Monk Fruit Sweetener,124.95,,EGP,Lakanto ,Diet Sweetener,Sugar,Diet Sweetener,,,40,https://seoudisupermarket.com/en/lakanto-monk-fruit-sweetener-40-sachets,Out of Stock,,2026-09-14 18:26:23.899946
64,Seoudi Supermarket,Rich Mix Brown Sugar,88.45,,EGP,Rich Mix,Brown Sugar,Sugar,Brown Sugar,,,120,https://seoudisupermarket.com/en/rich-mix-brown-sugar-120-sachet,Out of Stock,,2026-09-14 18:26:23.900946
65,Seoudi Supermarket,Billington's Light Brown Soft Sugar,354.95,,EGP,Billington's,White Sugar,Sugar,Regular Sugar,1.0,kg,,https://seoudisupermarket.com/en/billingtons-light-brown-soft-sugar-1-kg,Out of Stock,,2026-09-14 18:26:23.901946
66,Seoudi Supermarket,"Al Sokaria Brown Sugar, - Pack of 100",85.95,,EGP,Al Sokarya,Brown Sugar,Sugar,Brown Sugar,500.0,g,,https://seoudisupermarket.com/en/al-sokaria-brown-sugar-500-g-pack-of-100,Out of Stock,,2026-09-14 18:26:23.902946
67,Seoudi Supermarket,Splenda Diet Sugar,199.95,,EGP,Splenda,Diet Sweetener,Sugar,Diet Sweetener,50.0,g,50,https://seoudisupermarket.com/en/splenda-diet-sugar-50-g-50-sachet,Out of Stock,,2026-09-14 18:26:23.903945
68,Seoudi Supermarket,Sussli Diet Sugar,334.95,,EGP,Sussli,Diet Sweetener,Sugar,Diet Sweetener,,,1200,https://seoudisupermarket.com/en/sussli-diet-sugar-1200-tablet,Out of Stock,,2026-09-14 18:26:23.904947
69,Seoudi Supermarket,Safety Fructose Sugar,124.95,,EGP,Safety,White Sugar,Sugar,Regular Sugar,500.0,g,,https://seoudisupermarket.com/en/safety-fructose-sugar-500-g,Out of Stock,,2026-09-14 18:26:23.905946
70,Seoudi Supermarket,Sugar Match Diet Sugar,79.75,,EGP,Sugar Match,Diet Sweetener,Sugar,Diet Sweetener,,,75,https://seoudisupermarket.com/en/sugar-match-diet-sugar-75-sachets,Out of Stock,,2026-09-14 18:26:23.906950
71,Seoudi Supermarket,Al Yom Sugar,25.95,,EGP,Al Yom,White Sugar,Sugar,Regular Sugar,1.0,kg,,https://seoudisupermarket.com/en/al-yom-sugar-1-kg,Out of Stock,,2026-09-14 18:26:23.908949
