scrape_id,store,product_name,current_price,brand,product_type,category,subcategory,weight_value,weight_unit,original_price,currency,product_url,availability,search_term_ar,scraped_at,discount
310,Seoudi Supermarket,Riscossa Spaghetti Pasta - 500 g,579.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/riscossa-spaghetti-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.737303,
311,Seoudi Supermarket,Riscossa Gluten Free Spaghetti Pasta - 400 g,454.95 EGP,,,Pasta,,400,g,,EGP,https://seoudisupermarket.com/en/%D8%B1%D9%8A%D8%B3%D9%83%D9%88%D8%B3%D8%A7-%D8%A7%D8%B3%D8%A8%D8%A7%D8%AC%D8%AA%D9%89-%D8%AC%D9%84%D9%88%D8%AA%D9%86-%D9%81%D8%B1%D9%89-400%D8%AC-022172902920,Out of Stock,,2026-09-14 18:36:16.738302,
312,Seoudi Supermarket,Delicia Masreya Spaghetti Pasta - 500 g,24.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/delicia-masreya-spaghetti-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.738302,
313,Seoudi Supermarket,Garofalo Capellini Pasta - 500 g,144.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/garofalo-capellini-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.739302,
314,Seoudi Supermarket,Garofalo Gnocchi Pasta - 500 g,144.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/garofalo-gnocchi-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.740302,
315,Seoudi Supermarket,Garofalo Farfalle Pasta - 500g,154.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/garofalo-farfalle-pasta-500g,Out of Stock,,2026-09-14 18:36:16.740302,
316,Seoudi Supermarket,Ankara Big Rings Pasta - 400 g,34.95 EGP,,,Pasta,,400,g,37.95 EGP,EGP,https://seoudisupermarket.com/en/ankara-big-rings-pasta-400-g,Out of Stock,,2026-09-14 18:36:16.741302,- 8%
317,Seoudi Supermarket,Delicia Masreya Linguini Pasta - 500 g,24.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/delicia-masreya-linguini-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.741302,
318,Seoudi Supermarket,Liguori Brown Penne Pasta - 500 g,244.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/liguori-brown-penne-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.742302,
319,Seoudi Supermarket,Liguori Brown Spaghetti Pasta - 500 g,244.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/liguori-brown-spaghetti-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.743302,
320,Seoudi Supermarket,Liguori Penne Pasta n.42 - 500 g,187.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/liguori-penne-pasta-n-42-500-g,Out of Stock,,2026-09-14 18:36:16.743302,
321,Seoudi Supermarket,Liguori Farfelle Pasta n.30 - 500 g,187.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/liguori-farfelle-pasta-n-30-500-g,Out of Stock,,2026-09-14 18:36:16.744302,
322,Seoudi Supermarket,Liguori Linguine Pasta n.7 - 500 g,199.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/liguori-linguine-pasta-n-7-500-g,Out of Stock,,2026-09-14 18:36:16.744302,
323,Seoudi Supermarket,Liguori Vermicelli Pasta n.4 - 500 g,187.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/liguori-vermicelli-pasta-n-4-500-g,Out of Stock,,2026-09-14 18:36:16.745304,
324,Seoudi Supermarket,Liguori Spaghetti Pasta n.3 - 500 g,199.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/liguori-spaghetti-pasta-n-3-500-g,Out of Stock,,2026-09-14 18:36:16.746306,
